-0.490279 0.311141
-0.635460 0.206473
-0.464888 0.184062

-0.438153 0.240877
-0.404508 0.293893
-0.490279 0.311141
-0.438153 0.240877

-0.438153 0.240877
-0.490279 0.311141
-0.464888 0.184062
-0.438153 0.240877

-0.490279 0.311141
-0.364484 0.342274
-0.453818 0.483267
-0.490279 0.311141

1.000000 -1.000000
1.000000 -0.500000
0.670760 -0.439019
1.000000 -1.000000

-0.570009 -0.185207
-0.666844 -0.041954
-0.842019 -0.264724
-0.570009 -0.185207

-0.318712 0.385257
-0.453818 0.483267
-0.364484 0.342274
-0.318712 0.385257

0.031395 0.499013
0.148471 0.578255
0.083089 0.657719
0.031395 0.499013

0.000000 -1.000000
-0.305506 -0.771621
-0.500000 -1.000000
0.000000 -1.000000

0.352285 -0.484878
0.460005 -0.380549
0.318712 -0.385257
0.352285 -0.484878

0.399807 -0.727246
0.000000 -1.000000
1.000000 -1.000000
0.399807 -0.727246

-0.288735 0.525208
-0.318712 0.385257
-0.267913 0.422164
-0.288735 0.525208

-0.267913 0.422164
-0.212890 0.452414
-0.288735 0.525208
-0.267913 0.422164

-0.154508 0.475528
-0.288735 0.525208
-0.212890 0.452414
-0.154508 0.475528

-0.693846 -0.573999
-0.842019 -0.264724
-1.000000 -0.500000
-0.693846 -0.573999

0.148471 0.578255
0.031395 0.499013
0.093691 0.491144
0.148471 0.578255

-0.666844 -0.041954
-0.570009 -0.185207
-0.496057 -0.062667
-0.666844 -0.041954

-0.149050 -0.580513
-0.154508 -0.475528
-0.212890 -0.452414
-0.149050 -0.580513

0.031395 0.499013
0.083089 0.657719
-0.075118 0.594617
0.031395 0.499013

0.324010 0.789315
0.148471 0.578255
0.401564 0.642986
0.324010 0.789315

-0.154508 0.475528
-0.093691 0.491144
-0.075118 0.594617
-0.154508 0.475528

-0.853806 0.308433
-0.490279 0.311141
-0.453818 0.483267
-0.853806 0.308433

-0.000000 -0.599343
-0.149050 -0.580513
-0.083743 -0.662894
-0.000000 -0.599343

-0.410278 -0.436902
-0.305506 -0.771621
-0.288735 -0.525208
-0.410278 -0.436902

-0.635460 0.206473
-0.598160 0.037633
-0.484292 0.124345
-0.635460 0.206473

0.031395 -0.499013
-0.031395 -0.499013
-0.000000 -0.599343
0.031395 -0.499013

0.031395 -0.499013
-0.000000 -0.599343
0.093691 -0.491144
0.031395 -0.499013

-0.666844 -0.041954
-0.496057 -0.062667
-0.598160 0.037633
-0.666844 -0.041954

-0.288735 0.525208
-0.432595 0.745594
-0.453818 0.483267
-0.288735 0.525208

0.093691 -0.491144
0.220633 -0.557255
0.154508 -0.475528
0.093691 -0.491144

0.352285 0.484878
0.318712 0.385257
0.461801 0.382035
0.352285 0.484878

0.399807 -0.727246
0.670760 -0.439019
0.457388 -0.487069
0.399807 -0.727246

0.212890 -0.452414
0.352285 -0.484878
0.267913 -0.422164
0.212890 -0.452414

0.438153 -0.240877
0.540192 -0.254195
0.464888 -0.184062
0.438153 -0.240877

0.093691 -0.491144
0.166165 -0.647171
0.220633 -0.557255
0.093691 -0.491144

0.793028 -0.257670
0.661638 -0.041627
0.586437 -0.111869
0.793028 -0.257670

0.364484 -0.342274
0.460005 -0.380549
0.404508 -0.293893
0.364484 -0.342274

0.457388 -0.487069
0.670760 -0.439019
0.460005 -0.380549
0.457388 -0.487069

0.540192 -0.254195
0.438153 -0.240877
0.460005 -0.380549
0.540192 -0.254195

0.352285 -0.484878
0.318712 -0.385257
0.267913 -0.422164
0.352285 -0.484878

0.352285 -0.484878
0.457388 -0.487069
0.460005 -0.380549
0.352285 -0.484878

0.540192 -0.254195
0.586437 -0.111869
0.464888 -0.184062
0.540192 -0.254195

-0.853806 0.308433
-0.743900 0.093976
-0.635460 0.206473
-0.853806 0.308433

0.586437 -0.111869
0.496057 -0.062667
0.484292 -0.124345
0.586437 -0.111869

0.595833 0.037487
0.586437 -0.111869
0.661638 -0.041627
0.595833 0.037487

0.154508 0.475528
0.148471 0.578255
0.093691 0.491144
0.154508 0.475528

0.595833 0.037487
0.496057 0.062667
0.500000 0.000000
0.595833 0.037487

-0.031395 -0.499013
-0.093691 -0.491144
-0.000000 -0.599343
-0.031395 -0.499013

0.352285 -0.484878
0.399807 -0.727246
0.457388 -0.487069
0.352285 -0.484878

-0.364484 0.342274
-0.490279 0.311141
-0.404508 0.293893
-0.364484 0.342274

0.540192 -0.254195
0.460005 -0.380549
0.670760 -0.439019
0.540192 -0.254195

0.729829 0.445906
0.461801 0.382035
0.702312 0.283437
0.729829 0.445906

0.500000 1.000000
0.324010 0.789315
0.401564 0.642986
0.500000 1.000000

0.318712 0.385257
0.364484 0.342274
0.461801 0.382035
0.318712 0.385257

0.401564 0.642986
0.148471 0.578255
0.352285 0.484878
0.401564 0.642986

0.093691 -0.491144
-0.000000 -0.599343
0.166165 -0.647171
0.093691 -0.491144

0.212890 0.452414
0.267913 0.422164
0.352285 0.484878
0.212890 0.452414

1.000000 0.500000
0.729829 0.445906
0.702312 0.283437
1.000000 0.500000

0.352285 -0.484878
0.220633 -0.557255
0.399807 -0.727246
0.352285 -0.484878

0.212890 0.452414
0.352285 0.484878
0.148471 0.578255
0.212890 0.452414

0.267913 0.422164
0.318712 0.385257
0.352285 0.484878
0.267913 0.422164

-0.598160 0.037633
-0.496057 -0.062667
-0.500000 0.000000
-0.598160 0.037633

0.500000 0.000000
0.496057 -0.062667
0.595833 0.037487
0.500000 0.000000

0.154508 -0.475528
0.220633 -0.557255
0.212890 -0.452414
0.154508 -0.475528

0.496057 -0.062667
0.586437 -0.111869
0.595833 0.037487
0.496057 -0.062667

0.595833 0.037487
0.570009 0.185207
0.484292 0.124345
0.595833 0.037487

0.484292 0.124345
0.570009 0.185207
0.464888 0.184062
0.484292 0.124345

-0.045697 0.750731
0.000000 1.000000
-0.432595 0.745594
-0.045697 0.750731

0.595833 0.037487
0.484292 0.124345
0.496057 0.062667
0.595833 0.037487

0.702312 0.283437
0.570009 0.185207
0.656327 0.125201
0.702312 0.283437

-0.432595 0.745594
-0.500000 1.000000
-1.000000 1.000000
-0.432595 0.745594

0.404508 0.293893
0.438153 0.240877
0.461801 0.382035
0.404508 0.293893

0.352285 -0.484878
0.212890 -0.452414
0.220633 -0.557255
0.352285 -0.484878

-0.267913 -0.422164
-0.288735 -0.525208
-0.212890 -0.452414
-0.267913 -0.422164

0.404508 -0.293893
0.460005 -0.380549
0.438153 -0.240877
0.404508 -0.293893

-0.075118 0.594617
-0.045697 0.750731
-0.288735 0.525208
-0.075118 0.594617

-0.506042 -0.321144
-0.364484 -0.342274
-0.404508 -0.293893
-0.506042 -0.321144

0.461801 0.382035
0.438153 0.240877
0.570009 0.185207
0.461801 0.382035

-0.305506 -0.771621
-0.693846 -0.573999
-0.500000 -1.000000
-0.305506 -0.771621

0.399807 -0.727246
0.220633 -0.557255
0.166165 -0.647171
0.399807 -0.727246

-0.693846 -0.573999
-0.410278 -0.436902
-0.506042 -0.321144
-0.693846 -0.573999

-0.149050 -0.580513
-0.212890 -0.452414
-0.288735 -0.525208
-0.149050 -0.580513

-0.496057 -0.062667
-0.570009 -0.185207
-0.484292 -0.124345
-0.496057 -0.062667

-1.000000 -1.000000
-0.693846 -0.573999
-1.000000 -0.500000
-1.000000 -1.000000

-0.506042 -0.321144
-0.842019 -0.264724
-0.693846 -0.573999
-0.506042 -0.321144

-0.364484 -0.342274
-0.506042 -0.321144
-0.410278 -0.436902
-0.364484 -0.342274

-0.484292 0.124345
-0.598160 0.037633
-0.496057 0.062667
-0.484292 0.124345

-0.853806 0.308433
-1.000000 0.000000
-0.743900 0.093976
-0.853806 0.308433

1.000000 0.000000
0.793028 -0.257670
1.000000 -0.500000
1.000000 0.000000

0.540192 -0.254195
0.670760 -0.439019
0.793028 -0.257670
0.540192 -0.254195

0.460005 -0.380549
0.364484 -0.342274
0.318712 -0.385257
0.460005 -0.380549

0.670760 -0.439019
0.399807 -0.727246
1.000000 -1.000000
0.670760 -0.439019

0.661638 -0.041627
0.656327 0.125201
0.595833 0.037487
0.661638 -0.041627

0.570009 0.185207
0.595833 0.037487
0.656327 0.125201
0.570009 0.185207

0.586437 -0.111869
0.484292 -0.124345
0.464888 -0.184062
0.586437 -0.111869

0.540192 -0.254195
0.793028 -0.257670
0.586437 -0.111869
0.540192 -0.254195

-0.075118 0.594617
-0.093691 0.491144
-0.031395 0.499013
-0.075118 0.594617

-0.853806 0.308433
-0.635460 0.206473
-0.490279 0.311141
-0.853806 0.308433

0.000000 1.000000
0.324010 0.789315
0.500000 1.000000
0.000000 1.000000

-0.500000 1.000000
-0.432595 0.745594
0.000000 1.000000
-0.500000 1.000000

0.031395 0.499013
-0.075118 0.594617
-0.031395 0.499013
0.031395 0.499013

-0.045697 0.750731
-0.075118 0.594617
0.083089 0.657719
-0.045697 0.750731

0.212890 0.452414
0.148471 0.578255
0.154508 0.475528
0.212890 0.452414

0.401564 0.642986
0.352285 0.484878
0.457388 0.487069
0.401564 0.642986

0.399807 -0.727246
0.166165 -0.647171
0.047081 -0.748333
0.399807 -0.727246

0.457388 0.487069
0.461801 0.382035
0.729829 0.445906
0.457388 0.487069

-0.045697 0.750731
0.083089 0.657719
0.000000 1.000000
-0.045697 0.750731

0.729829 0.445906
1.000000 0.500000
1.000000 1.000000
0.729829 0.445906

0.729829 0.445906
1.000000 1.000000
0.500000 1.000000
0.729829 0.445906

-0.083743 -0.662894
0.000000 -1.000000
0.047081 -0.748333
-0.083743 -0.662894

0.399807 -0.727246
0.047081 -0.748333
0.000000 -1.000000
0.399807 -0.727246

-1.000000 0.000000
-1.000000 -0.500000
-0.842019 -0.264724
-1.000000 0.000000

-0.083743 -0.662894
-0.305506 -0.771621
0.000000 -1.000000
-0.083743 -0.662894

-0.666844 -0.041954
-1.000000 0.000000
-0.842019 -0.264724
-0.666844 -0.041954

-0.693846 -0.573999
-1.000000 -1.000000
-0.500000 -1.000000
-0.693846 -0.573999

1.000000 -0.500000
0.793028 -0.257670
0.670760 -0.439019
1.000000 -0.500000

-0.743900 0.093976
-0.598160 0.037633
-0.635460 0.206473
-0.743900 0.093976

0.148471 0.578255
0.324010 0.789315
0.083089 0.657719
0.148471 0.578255

0.702312 0.283437
0.461801 0.382035
0.570009 0.185207
0.702312 0.283437

0.656327 0.125201
1.000000 0.000000
0.702312 0.283437
0.656327 0.125201

-0.666844 -0.041954
-0.598160 0.037633
-0.743900 0.093976
-0.666844 -0.041954

-1.000000 0.000000
-0.666844 -0.041954
-0.743900 0.093976
-1.000000 0.000000

1.000000 0.000000
0.661638 -0.041627
0.793028 -0.257670
1.000000 0.000000

-0.045697 0.750731
-0.432595 0.745594
-0.288735 0.525208
-0.045697 0.750731

-0.432595 0.745594
-1.000000 1.000000
-1.000000 0.500000
-0.432595 0.745594

0.083089 0.657719
0.324010 0.789315
0.000000 1.000000
0.083089 0.657719

1.000000 0.500000
0.702312 0.283437
1.000000 0.000000
1.000000 0.500000

-1.000000 0.000000
-0.853806 0.308433
-1.000000 0.500000
-1.000000 0.000000

